31.7028439	25.6856293	20.5442793	31.6987158	74.1871690	78.8593020	10.5908223	10.6972111	0.0523972	0.0553107	0.0430948	0.0274234	0.8887073	0.8852855	0.0498329	0.4285428
27.5904886	24.8079166	20.7121326	31.5581231	61.8331890	73.8242899	10.4320939	10.7086009	0.0615901	0.0569418	0.0457398	0.0281291	0.8917318	0.8852294	0.0498409	0.4530507
27.5904886	24.8079166	20.7121326	31.5581231	61.8331890	73.8242899	10.4320939	10.7086009	0.0615901	0.0427647	0.0457398	0.0281291	0.8917318	0.8852294	0.0498409	0.4530507
27.5242488	24.4374871	20.9108572	31.8984149	67.2187613	75.3897115	10.4318903	10.7090951	0.0693050	0.0510845	0.0455816	0.0283460	0.8920007	0.8848423	0.0498276	0.4551730
27.5242488	24.4374871	20.9108572	31.8984149	70.2171524	75.3897115	10.4318903	10.7090951	0.0693050	0.0510845	0.0455816	0.0283460	0.8920007	0.8848423	0.0498276	0.4551730
26.0640993	22.0174405	20.6906588	31.2999085	69.6482124	80.8676611	10.4325332	10.5037613	0.0572104	0.0550172	0.0450340	0.0273872	0.8909238	0.8851637	0.0498260	0.4648448
27.5183673	24.9158127	20.6404059	31.4222282	65.5382032	75.3089155	10.4323658	10.7068367	0.0636688	0.0372292	0.0487719	0.0277042	0.8921129	0.8847200	0.0498194	0.4822052
27.5183673	24.9158127	20.6404059	31.4222282	70.8466384	75.3089155	10.4323658	10.7068367	0.0636688	0.0372292	0.0487719	0.0277042	0.8921129	0.8847200	0.0498194	0.4822052
27.5183673	24.9158127	20.6404059	31.4222282	70.8466384	75.3089155	10.4323658	10.7068367	0.0636688	0.0309917	0.0487719	0.0277042	0.8921129	0.8847200	0.0498194	0.4822052
27.5183673	24.9158127	20.6404059	31.4222282	65.5382032	75.3089155	10.4323658	10.7068367	0.0636688	0.0372292	0.0478991	0.0277042	0.8921129	0.8847200	0.0498194	0.4822052
25.5103336	21.1973351	20.9077227	29.6483070	72.9307732	72.8940435	10.3026399	10.4604825	0.0444386	0.0569487	0.0463087	0.0297704	0.8894873	0.8849326	0.0498242	0.4979261
25.5461300	23.5366798	20.7564171	28.2770979	70.8453550	82.7855667	10.5024904	10.8017577	0.0591854	0.0427662	0.0462931	0.0287024	0.8918337	0.8905581	0.0499156	0.4890445
25.4165153	22.4262603	20.6412940	31.4334233	66.2125913	75.3087780	10.4324308	10.6917012	0.0520157	0.0498458	0.0485594	0.0277127	0.8921132	0.8848590	0.0498503	0.4930701
